uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"54cca5a3-aeac-449c-8be2-8d1177bc8365","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","B1","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T10Z","HARV_006.B1.2018-06-06T06:19-04:00[US/Eastern]",10,10,61,74,"mixed deciduous/evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"0ab4bce7-6cae-454d-ab52-c510b6db1ae9","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","C1","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T11Z","HARV_006.C1.2018-06-06T06:45-04:00[US/Eastern]",10,10,61,74,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"55cf26e7-d5a3-434a-a125-a87707251b81","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","C2","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T11Z","HARV_006.C2.2018-06-06T07:10-04:00[US/Eastern]",10,10,61,74,"mixed deciduous/evergreen forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"4b79e45e-4c27-4b8b-8233-7d87d039e28a","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","C3","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T12Z","HARV_006.C3.2018-06-06T08:01-04:00[US/Eastern]",10,10,61,74,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"acac8e29-4c00-477b-b69e-64167df55121","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","B3","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T13Z","HARV_006.B3.2018-06-06T08:32-04:00[US/Eastern]",10,10,61,74,"deciduous forest",14,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"b9bbf1b5-c1ea-433a-b526-18b9d8bf0185","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","B2","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T13Z","HARV_006.B2.2018-06-06T08:58-04:00[US/Eastern]",10,10,61,74,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"117463e7-c2a9-44a1-8a8a-a7af1b331869","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","A2","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T13Z","HARV_006.A2.2018-06-06T09:23-04:00[US/Eastern]",10,10,61,74,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"2117b81f-2b38-42b1-b9e2-8393dbea383f","HARV_006.birdGrid.brd","D01","HARV","HARV_006","distributed","A3","deciduousForest",42.401149,-72.253238,"WGS84",250.1,196.5,0.2,"2018-06-06T14Z","HARV_006.A3.2018-06-06T10:02-04:00[US/Eastern]",10,10,61,74,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"3fa8df4a-27e1-40a4-b6fd-ec332a9dd81a","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T10Z","HARV_001.B1.2018-06-07T06:00-04:00[US/Eastern]",100,95,61,62,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"7eaebb36-120b-4d35-84db-b8763c7889f8","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T10Z","HARV_001.A1.2018-06-07T06:29-04:00[US/Eastern]",100,95,61,62,,16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"a333b29b-4d1e-4f66-b779-96771df6a034","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T11Z","HARV_001.A2.2018-06-07T07:02-04:00[US/Eastern]",100,95,61,62,,15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"30fb9711-b50c-4d20-86c6-9e4c3f7258ef","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T11Z","HARV_001.A3.2018-06-07T07:25-04:00[US/Eastern]",100,95,61,62,,15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"4e6ca9ed-9beb-4deb-ad16-2c88aabeb624","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T12Z","HARV_001.B3.2018-06-07T08:00-04:00[US/Eastern]",100,95,61,62,"wetland",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"c45c053c-7e4a-4bf5-8cf9-218b4d2f9279","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T13Z","HARV_001.C3.2018-06-07T08:31-04:00[US/Eastern]",100,95,61,62,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"d85cbfd9-0928-4273-aa86-d583bec75b77","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T13Z","HARV_001.C2.2018-06-07T08:57-04:00[US/Eastern]",100,95,61,62,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"52fc5aba-060d-48bc-b333-0326dd6171ea","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T13Z","HARV_001.C1.2018-06-07T09:27-04:00[US/Eastern]",100,95,61,62,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"b9039ea4-52d0-4c7d-bbdb-3e182fde641c","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2018-06-07T14Z","HARV_001.B2.2018-06-07T09:56-04:00[US/Eastern]",100,95,61,62,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"57102015-49b5-4c4c-b08c-8ccef56988c5","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","A1","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T10Z","HARV_008.A1.2018-06-13T06:09-04:00[US/Eastern]",0,80,56,67,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"1ddefe84-6dcc-43de-8a5b-cd71f90055be","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","A2","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T10Z","HARV_008.A2.2018-06-13T06:28-04:00[US/Eastern]",0,80,56,67,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"a846fbd3-19aa-4b92-8a3b-831a391fb41b","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","A3","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T11Z","HARV_008.A3.2018-06-13T06:51-04:00[US/Eastern]",0,80,56,67,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"91ba40f0-ce09-41e7-9f54-a30d8a1e8808","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","B3","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T11Z","HARV_008.B3.2018-06-13T07:18-04:00[US/Eastern]",0,80,56,67,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"53befb39-241e-46d7-afd5-988516682cc1","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","C3","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T12Z","HARV_008.C3.2018-06-13T07:53-04:00[US/Eastern]",0,80,56,67,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"c530badc-a156-4249-bd0b-effe162d0b52","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","C2","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T12Z","HARV_008.C2.2018-06-13T08:20-04:00[US/Eastern]",0,80,56,67,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"aaefb9e2-dd95-45ec-b55e-b60db0c3314e","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","C1","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T13Z","HARV_008.C1.2018-06-13T08:53-04:00[US/Eastern]",0,80,56,67,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"13219ad5-6b73-495f-8daa-e4f5391d90e4","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","B2","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T13Z","HARV_008.B2.2018-06-13T09:26-04:00[US/Eastern]",0,80,56,67,,21,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"4801e394-91f5-40cc-982d-bcee36c03025","HARV_008.birdGrid.brd","D01","HARV","HARV_008","distributed","B1","deciduousForest",42.443535,-72.224036,"WGS84",250.2,246.7,0.3,"2018-06-13T14Z","HARV_008.B1.2018-06-13T09:49-04:00[US/Eastern]",0,80,56,67,,22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"9a60e437-3f27-47ba-be01-630b8008a9d9","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","C3","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T11Z","HARV_016.C3.2018-06-14T06:33-04:00[US/Eastern]",80,10,65,66,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"86a9e276-5d2e-49a8-acff-2b6d00cc179f","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","C2","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T11Z","HARV_016.C2.2018-06-14T06:58-04:00[US/Eastern]",80,10,65,66,"mixed deciduous/evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"ee066422-502b-4da1-b836-30da377ef841","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","C1","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T11Z","HARV_016.C1.2018-06-14T07:21-04:00[US/Eastern]",80,10,65,66,"mixed deciduous/evergreen forest",18,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"0eae8863-ec71-4662-b291-9b86f87547a7","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","B1","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T12Z","HARV_016.B1.2018-06-14T07:46-04:00[US/Eastern]",80,10,65,66,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"6ccc3733-bb90-4381-a2ee-e7daa56aea77","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","B2","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T12Z","HARV_016.B2.2018-06-14T08:06-04:00[US/Eastern]",80,10,65,66,"deciduous forest",19,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"5f90ffec-c89c-4adc-9d6d-099afc5c819a","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","B3","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T13Z","HARV_016.B3.2018-06-14T08:39-04:00[US/Eastern]",80,10,65,66,"deciduous forest",20,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"b8828203-220a-4a86-80fd-f34a0c6120dc","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","A1","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T13Z","HARV_016.A1.2018-06-14T08:58-04:00[US/Eastern]",80,10,65,66,"wetland",24,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"ef153622-9036-4ee3-81af-b1f15343dc38","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","A2","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T13Z","HARV_016.A2.2018-06-14T09:18-04:00[US/Eastern]",80,10,65,66,"deciduous forest",23,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"d9a72d1d-eb49-4d3c-9f93-346082a82672","HARV_016.birdGrid.brd","D01","HARV","HARV_016","distributed","A3","woodyWetlands",42.458224,-72.231982,"WGS84",250.2,232.8,0.3,"2018-06-14T14Z","HARV_016.A3.2018-06-14T09:51-04:00[US/Eastern]",80,10,65,66,"deciduous forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"b0dbce07-b853-4a8e-ae0d-232e5aaf7a6a","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","A3","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T05Z","HARV_012.A3.2018-06-15T01:00-04:00[US/Eastern]",100,0,72,70,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"d7da049a-bb91-4001-a860-5a56f12c8357","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","C1","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T11Z","HARV_012.C1.2018-06-15T07:23-04:00[US/Eastern]",100,0,72,70,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"212f845d-cff4-4162-b033-982bf746397c","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","B1","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T12Z","HARV_012.B1.2018-06-15T07:38-04:00[US/Eastern]",100,0,72,70,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"6cfa79d9-202b-4e7d-b799-c182132c18fe","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","A1","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T12Z","HARV_012.A1.2018-06-15T08:00-04:00[US/Eastern]",100,0,72,70,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"4a85a63b-d904-4b00-a790-0db5ab2687a7","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","A2","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T12Z","HARV_012.A2.2018-06-15T08:21-04:00[US/Eastern]",100,0,72,70,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"96c31b88-ccef-4453-9e0c-7f5434c32e8e","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","B2","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T13Z","HARV_012.B2.2018-06-15T08:46-04:00[US/Eastern]",100,0,72,70,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"32b6df40-23d2-4aa0-a8a4-ab9d7febef4e","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","C2","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T13Z","HARV_012.C2.2018-06-15T09:12-04:00[US/Eastern]",100,0,72,70,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"b4f0e6f6-dfed-43c6-8add-33b9ecddb97c","HARV_012.birdGrid.brd","D01","HARV","HARV_012","distributed","C3","deciduousForest",42.429715,-72.239787,"WGS84",250.2,234.0,0.3,"2018-06-15T14Z","HARV_012.C3.2018-06-15T09:36-04:00[US/Eastern]",100,0,72,70,"mixed deciduous/evergreen forest",0,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"b3ebcecc-566e-4648-bfcc-8be57170ee3b","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","B2","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T10Z","HARV_013.B2.2018-06-18T06:07-04:00[US/Eastern]",50,60,72,69,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"56f6043c-4f72-4b8a-9353-a515606bc4e9","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","A2","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T11Z","HARV_013.A2.2018-06-18T06:30-04:00[US/Eastern]",50,60,72,69,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"81d92d07-030c-4cc6-923a-e8750ea8a8d6","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","A3","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T11Z","HARV_013.A3.2018-06-18T06:54-04:00[US/Eastern]",50,60,72,69,"deciduous forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"f5eeea02-fa88-4d3c-9a36-dd3f90ca9eb3","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","B3","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T11Z","HARV_013.B3.2018-06-18T07:16-04:00[US/Eastern]",50,60,72,69,"deciduous forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"271c3ee3-0392-434b-babc-d3d1b7c88d3f","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","C3","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T12Z","HARV_013.C3.2018-06-18T07:41-04:00[US/Eastern]",50,60,72,69,"deciduous forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"4c4edff4-b623-4e60-acce-6cab6ada807a","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","C2","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T12Z","HARV_013.C2.2018-06-18T08:10-04:00[US/Eastern]",50,60,72,69,"mixed deciduous/evergreen forest",24,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"d0898ace-5b4c-4b49-946b-72f5c220e543","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","A1","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T13Z","HARV_013.A1.2018-06-18T08:34-04:00[US/Eastern]",50,60,72,69,"deciduous forest",24,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"1263ab51-eb67-45d0-ad65-87bfe6123706","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","B1","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T13Z","HARV_013.B1.2018-06-18T08:57-04:00[US/Eastern]",50,60,72,69,"mixed deciduous/evergreen forest",25,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"cdd78c32-cfae-4be6-a3a5-1ea093b6e174","HARV_013.birdGrid.brd","D01","HARV","HARV_013","distributed","C1","evergreenForest",42.392611,-72.253227,"WGS84",250.3,184.8,0.4,"2018-06-18T14Z","HARV_013.C1.2018-06-18T09:30-04:00[US/Eastern]",50,60,72,69,"wetland",25,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"e495c37b-9fbf-418b-8ded-5aac3c9c577f","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","C3","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2018-06-19T10Z","HARV_021.C3.2018-06-19T06:08-04:00[US/Eastern]",100,10,86,81,"deciduous forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"679adf7d-0162-4501-a31b-41c2bdc14119","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","C2","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2018-06-19T11Z","HARV_021.C2.2018-06-19T06:34-04:00[US/Eastern]",100,10,86,81,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"66b54d72-3633-470d-964e-4272cb8b01a1","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","C1","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2018-06-19T11Z","HARV_021.C1.2018-06-19T07:17-04:00[US/Eastern]",100,10,86,81,"evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"1c1d55a8-549a-4e03-9728-59b5334eaf80","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","A2","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2018-06-19T12Z","HARV_021.A2.2018-06-19T08:06-04:00[US/Eastern]",100,10,86,81,"deciduous forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
"10753433-a1e0-4cf3-9531-845e04e80a66","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","A3","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2018-06-19T13Z","HARV_021.A3.2018-06-19T08:32-04:00[US/Eastern]",100,10,86,81,"evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"WFREE"
